method,k,mean_return,std_return,seed_count
PEARL-probabilistic,0,-49.681389,3.232161,3
PEARL-probabilistic,1,-52.925727,4.879331,3
PEARL-probabilistic,2,-53.122418,4.862980,3
PEARL-probabilistic,3,-51.948174,3.864001,3
PEARL-probabilistic,5,-53.840940,5.078290,3
