method,k,mean_return,std_return,seed_count
PEARL-online-SAC-style,0,-65.759575,0.000000,1
PEARL-online-SAC-style,1,-65.587906,0.000000,1
PEARL-online-SAC-style,2,-65.587906,0.000000,1
PEARL-online-SAC-style,3,-65.587906,0.000000,1
PEARL-online-SAC-style,5,-65.587906,0.000000,1
