method,k,mean_return,std_return,seed_count
PEARL-SAC-style,0,-68.506211,5.448210,3
PEARL-SAC-style,1,-69.688659,3.321611,3
PEARL-SAC-style,2,-69.688659,3.321611,3
PEARL-SAC-style,3,-69.688659,3.321611,3
PEARL-SAC-style,5,-69.688659,3.321611,3
